r_channel;ir_channel
118246;151878
118236;151943
118204;151976
118202;151924
118279;151912
118287;151916
118494;152069
117152;150267
115971;145584
124118;149692
126645;149516
129694;150822
131221;151050
130168;145788
120436;131285
104083;114688
85672;89426
67176;69689
49152;50273
32541;33825
22091;23008
15622;16299
11358;11973
8409;8982
6364;6874
4897;5456
3918;4420
3331;3793
2950;3424
2744;3134
2577;2977
2496;2909
2449;2822
2372;2821
2353;2787
2350;2785
2312;2794
2327;2737
2320;2738
2304;2715
2337;2698
2291;2708
2298;2704
2290;2714
2264;2731
2270;2702
2276;2709
2265;2706
2285;2668
2264;2672
2265;2693
2250;2689
2246;2715
2254;2700
2260;2687
2258;2711
2286;2689
2257;2686
2275;2712
2257;2692
2227;2734
2236;2711
2247;2705
2257;2719
2293;2697
2271;2696
2282;2706
2275;2692
2253;2725
2267;2717
2271;2735
2249;2731
2287;2704
2267;2708
2281;2719
2291;2701
2273;2728
2262;2733
2258;2741
2258;2749
2292;2713
2271;2733
2282;2731
2294;2715
2265;2707
2290;2711
2267;2721
2266;2730
2266;2716
2287;2728
2272;2734
2279;2700
2266;2692
2272;2719
2278;2711
2261;2741
2232;2708
2278;2726
2261;2715
2282;2699
2270;2699
2284;2719
2286;2696
2263;2709
2242;2727
2274;2744
2243;2743
2278;2713
2281;2709
2275;2718
2292;2693
2271;2720
2262;2717
2270;2740
2253;2737
2278;2708
2280;2726
2280;2726
2296;2698
2261;2734
2281;2727
2285;2703
2252;2746
2228;2721
2280;2736
2249;2731
2263;2715
2259;2697
2274;2715
2298;2691
2259;2729
2263;2728
2274;2726
2249;2744
2286;2718
2279;2725
2272;2722
2300;2701
2271;2706
2278;2727
2284;2700
2253;2743
2245;2713
2277;2732
2269;2732
2280;2711
2273;2713
2279;2715
2290;2710
2271;2729
2257;2735
2273;2740
2252;2757
2281;2713
2275;2725
2282;2732
2310;2697
2278;2727
2280;2718
2281;2738
2246;2740
2278;2718
2278;2722
2278;2718
2301;2704
2273;2699
2262;2730
2275;2709
2252;2737
2256;2722
2265;2732
2271;2718
2299;2709
2271;2706
2285;2723
2280;2698
2254;2723
2252;2722
2278;2728
2261;2714
2290;2701
2278;2712
2270;2712
2281;2708
2264;2725
2238;2714
2276;2732
2247;2734
2288;2716
2268;2720
2280;2729
2284;2708
2271;2741
2259;2728
2275;2726
2276;2743
2287;2706
2275;2719
2272;2720
2306;2695
2277;2719
2289;2711
2281;2714
2253;2733
2270;2728
2275;2727
2276;2719
2298;2707
2262;2712
2282;2719
2271;2718
2258;2743
2279;2718
2272;2732
2260;2725
2291;2694
2274;2681
2272;2713
2266;2698
2257;2734
2251;2724
2269;2730
2259;2723
2294;2698
2273;2705
2275;2720
2264;2694
2254;2719
2257;2712
2280;2719
2261;2719
2280;2704
2275;2703
2292;2722
2292;2696
2270;2732
2253;2721
2280;2727
2264;2741
2276;2703
2262;2723
2284;2730
2301;2699
2279;2714
2274;2722
2278;2706
2253;2741
2277;2709
2267;2734
2256;2714
2294;2689
2258;2687
2275;2719
2271;2697
2257;2748
2249;2723
2285;2725
2235;2750
2271;2715
2269;2718
2279;2723
2290;2695
2261;2719
2280;2711
2272;2694
2255;2744
2264;2714
2281;2709
2261;2713
2303;2696
2272;2693
2284;2714
2295;2686
2270;2732
2258;2721
2283;2724
2256;2746
2280;2695
2269;2731
2269;2707
2324;2678
2262;2722
2277;2711
2270;2709
2245;2738
2286;2705
2257;2713
2280;2726
2272;2693
2266;2683
2283;2710
2261;2695
2255;2743
2257;2711
2264;2720
2260;2733
2287;2701
2273;2688
2281;2721
2273;2690
2256;2730
2246;2711
2272;2726
2261;2709
2298;2708
2264;2693
2276;2698
2283;2697
2253;2716
2260;2708
2268;2711
2269;2721
2272;2708
2267;2711
2282;2720
2284;2690
2269;2706
2257;2711
2270;2708
2256;2737
2284;2696
2275;2716
2265;2714
2294;2676
2268;2709
2281;2712
2283;2730
2248;2719
2275;2693
2255;2710
2272;2717
2282;2706
2276;2697
2283;2708
2282;2702
2251;2731
2250;2712
2274;2709
2265;2715
2282;2695
2270;2692
2277;2713
2272;2705
2257;2721
2235;2712
2273;2733
2238;2724
2283;2696
2266;2674
2277;2710
2282;2688
2258;2720
2250;2696
2276;2733
2259;2736
2289;2704
2260;2706
2283;2707
2298;2710
2260;2726
2273;2710
2265;2721
2237;2740
2270;2709
2268;2714
2277;2722
2292;2695
2277;2697
2287;2716
2281;2712
2256;2727
2252;2715
2288;2711
2250;2723
2285;2697
2281;2706
2289;2725
2289;2690
2266;2721
2276;2711
2269;2720
2250;2744
2277;2717
2268;2709
2278;2730
2297;2700
2269;2697
2285;2717
2278;2709
2242;2722
2250;2714
2263;2714
2246;2724
2283;2702
2258;2677
2275;2714
2288;2690
2260;2721
2267;2709
2273;2726
2262;2739
2276;2688
2273;2706
2284;2716
2289;2685
2259;2719
2275;2715
2274;2712
2243;2727
2264;2713
2272;2723
2278;2723
2296;2679
2269;2712
2270;2712
2264;2690
2243;2725
2252;2714
2274;2739
2229;2721
2293;2717
2261;2699
2289;2714
2281;2693
2245;2713
2257;2722
2282;2713
2262;2721
2285;2693
2267;2695
2260;2711
2279;2707
2249;2735
2266;2710
2260;2721
2255;2728
2280;2715
2265;2719
2276;2722
2285;2695
2271;2709
2287;2717
2274;2711
2242;2737
2270;2708
2259;2719
2271;2714
2287;2689
2261;2692
2279;2709
2278;2695
2244;2718
2247;2710
2278;2724
2249;2709
2279;2698
2266;2697
2294;2708
2272;2679
2245;2714
2246;2709
2256;2729
2251;2727
2285;2691
2269;2697
2271;2699
2287;2691
2260;2718
2249;2713
2277;2712
2252;2728
2285;2703
2282;2700
2281;2705
2294;2684
2253;2719
2273;2707
2256;2724
2255;2746
2288;2705
2269;2718
2287;2713
2286;2687
2258;2713
2264;2721
2259;2709
2253;2739
2279;2713
2274;2721
2274;2724
2288;2694
2266;2696
2275;2710
2272;2693
2243;2724
2244;2699
2268;2722
2235;2722
2277;2692
2257;2698
2279;2711
2274;2686
2264;2723
2266;2704
2262;2730
2251;2747
2281;2703
2262;2714
2276;2725
2293;2685
2273;2702
2276;2704
2280;2696
2241;2728
2262;2709
2262;2715
2249;2699
2294;2694
2271;2689
2286;2710
2272;2678
2256;2733
2250;2702
2259;2722
2242;2743
2277;2698
2279;2710
2285;2714
2295;2690
2269;2714
2271;2716
2266;2717
2250;2729
2275;2701
2263;2721
2258;2717
2285;2678
2253;2676
2275;2697
2274;2681
2250;2727
2259;2715
2274;2722
2255;2713
2285;2696
2278;2692
2285;2699
2281;2689
2274;2716
2257;2693
2268;2723
2255;2734
2283;2691
2263;2707
2285;2711
2301;2689
2256;2719
2272;2708
2276;2720
2257;2741
2280;2697
2269;2720
2261;2706
2285;2682
2255;2693
2265;2718
2274;2715
2246;2731
2258;2695
2257;2710
2284;2715
2298;2695
2258;2692
2277;2708
2283;2705
2235;2719
2264;2704
2274;2716
2256;2706
2289;2704
2261;2682
2266;2707
2276;2692
2258;2729
2248;2727
2262;2708
2241;2718
2276;2705
2266;2694
2287;2706
2294;2687
2266;2710
2261;2704
2273;2715
2249;2740
2276;2711
2263;2712
2277;2703
2291;2687
2262;2729
2284;2709
2265;2719
2246;2744
2278;2700
2261;2718
2281;2710
2276;2685
2266;2707
2271;2706
2276;2722
2247;2741
2268;2696
2274;2706
2271;2703
2293;2689
2265;2716
2273;2704
2280;2685
2252;2741
2259;2702
2265;2694
2253;2716
2304;2696
2267;2698
2271;2717
2286;2693
2268;2721
2248;2723
2272;2720
2249;2721
2276;2716
2270;2696
2283;2710
2285;2690
2266;2722
2271;2703
2270;2721
2239;2749
2263;2712
2263;2722
2275;2703
2285;2692
2275;2701
2278;2718
2277;2694
2256;2726
2239;2709
2273;2710
2234;2741
2267;2698
2269;2691
2292;2697
2290;2695
2258;2714
2259;2710
2261;2721
2257;2745
2284;2703
2269;2711
2284;2711
2289;2684
2282;2719
2282;2707
2285;2722
2241;2721
2250;2700
2279;2720
2259;2717
2286;2689
2271;2692
2280;2703
2272;2693
2265;2714
2241;2708
2272;2706
2251;2729
2288;2705
2260;2710
2288;2723
2290;2685
2264;2716
2249;2706
2276;2717
2265;2730
2281;2702
2278;2704
2277;2701
