r_channel;ir_channel
127156;163197
127142;163200
127148;163193
127176;163210
127159;163231
127163;163300
127183;163324
127220;163337
127232;163376
127259;163474
127250;163491
127262;163539
127258;163487
127266;163522
127271;163492
127269;163518
127235;163540
127266;163600
127310;163583
127307;163636
127308;163633
127320;163619
127290;163625
127257;163640
127269;163620
127287;163617
127318;163633
127353;163735
127350;163781
127375;163871
127379;163888
127424;163981
127457;163969
127445;164010
127440;164059
127443;164100
127449;164094
127468;164138
127487;164151
127531;164195
127512;164252
127518;164336
127516;164339
127554;164388
127550;164367
127547;164407
127565;164393
127552;164419
127517;164415
127538;164441
127560;164433
127615;164466
127614;164528
127628;164611
127620;164614
127621;164665
127633;164641
127681;164638
127624;164589
127584;164546
127518;164337
127420;164115
127358;163838
127319;163710
127283;163536
127242;163483
127180;163390
127172;163388
127197;163287
127195;163310
127190;163269
127189;163325
127187;163292
127158;163314
127158;163268
127183;163264
127167;163224
127163;163265
127158;163258
127196;163312
127172;163288
127222;163385
127247;163366
127250;163441
127219;163457
127223;163502
127238;163473
127245;163481
127224;163394
127215;163372
127178;163332
127143;163347
127125;163253
127140;163265
127130;163197
127137;163203
127085;163177
127072;163127
126999;163057
126980;163004
126927;162860
126840;162773
126777;162634
126943;162694
126960;162669
123733;157632
130002;158074
136717;160874
136986;156070
132641;148451
127655;141462
124064;136754
119718;131475
113326;123854
103718;112914
89734;97004
79976;85270
71853;76049
63190;66608
53400;55950
44178;46147
36141;37577
29624;30744
24089;25114
18995;19824
14888;15567
11986;12497
9924;10333
8347;8743
6915;7325
5591;5994
4432;4873
3637;3983
3063;3427
2700;3038
2483;2779
2277;2635
2183;2520
2095;2449
2041;2416
2029;2364
2004;2350
1997;2325
1995;2299
1973;2287
1964;2282
1963;2278
1939;2308
1924;2274
1948;2283
1920;2275
1980;2257
1946;2246
1956;2270
1926;2249
1927;2273
1927;2262
1931;2254
1918;2276
1940;2236
1930;2252
1941;2233
1967;2229
1930;2234
1922;2220
1939;2240
1904;2264
1905;2238
1918;2254
1910;2245
1925;2226
1927;2232
1934;2215
1941;2223
1922;2249
1933;2246
1930;2231
1895;2264
1928;2231
1929;2228
1933;2220
1945;2209
1921;2196
1935;2216
1924;2198
1895;2243
1893;2216
1920;2228
1903;2240
1911;2203
1913;2204
1918;2212
1931;2184
1900;2209
1901;2224
1910;2226
1895;2247
1915;2225
1918;2220
1921;2227
1935;2187
1913;2220
1912;2209
1915;2208
1898;2229
1905;2215
1911;2212
1892;2207
1953;2187
1902;2168
1913;2202
1920;2177
1899;2228
1876;2192
1917;2224
1880;2227
1915;2194
1922;2188
1931;2203
1948;2188
1907;2205
1919;2207
1902;2212
1883;2237
1909;2205
1903;2203
1887;2220
1933;2176
1912;2189
1908;2203
1908;2182
1888;2236
1879;2205
1904;2224
1901;2240
1906;2197
1905;2211
1909;2209
1926;2203
1918;2183
1913;2209
1915;2201
1892;2219
1885;2207
1909;2210
1902;2200
1922;2188
1904;2180
1902;2198
1921;2173
1889;2203
1880;2198
1909;2193
1878;2211
1919;2195
1905;2194
1915;2193
1946;2192
1892;2209
1905;2209
1914;2212
1879;2220
1916;2178
1900;2205
1919;2209
1927;2185
1895;2201
1908;2215
1912;2191
1886;2205
1912;2202
1901;2202
1902;2207
1928;2180
1891;2179
1911;2193
1906;2171
1899;2195
1878;2190
1906;2207
1865;2218
1909;2209
1894;2184
1900;2189
1933;2159
1904;2191
1910;2199
1927;2197
1883;2228
1901;2187
1906;2210
1897;2218
1934;2185
1896;2168
1901;2198
1905;2166
1895;2202
1893;2197
1901;2210
1885;2220
1913;2189
1918;2185
1905;2205
1942;2158
1887;2192
1907;2198
1893;2200
1874;2218
1892;2191
1903;2210
1908;2195
1940;2165
1900;2185
1899;2185
1903;2173
1878;2210
1894;2183
1906;2204
1882;2194
1938;2192
1901;2179
1906;2197
1920;2172
1896;2205
1894;2191
1909;2204
1884;2212
1907;2191
1895;2196
1909;2195
1923;2168
1892;2198
1907;2188
1896;2191
1884;2199
1895;2204
1904;2208
1907;2204
1913;2174
1900;2180
1902;2189
1908;2175
1885;2219
1865;2202
1907;2209
1876;2195
1906;2194
1911;2180
1908;2192
1937;2173
1911;2203
1894;2200
1903;2213
1883;2220
1907;2188
1900;2208
1895;2197
1925;2184
1906;2179
1898;2197
1914;2170
1883;2206
1894;2194
1906;2196
1881;2196
1908;2185
1900;2183
1930;2186
1926;2175
1879;2206
1892;2198
1893;2200
1884;2232
1914;2193
1904;2204
1902;2199
1931;2175
1890;2190
1906;2215
1906;2203
1880;2221
1894;2191
1910;2209
1898;2209
1926;2174
1899;2187
1897;2200
1909;2189
1880;2215
1903;2198
1909;2188
1880;2204
1917;2177
1913;2165
1907;2188
1921;2185
1896;2213
1886;2193
1904;2188
1868;2232
1923;2187
1906;2191
1920;2207
1933;2176
1895;2205
1905;2202
1911;2198
1878;2216
1900;2199
1903;2189
1917;2195
1933;2172
1894;2170
1905;2190
1912;2177
1890;2205
1886;2183
1905;2199
1900;2204
1906;2184
1903;2198
1923;2201
1927;2177
1894;2199
1911;2193
1906;2209
1885;2210
1894;2191
1921;2203
1908;2199
1912;2184
1899;2176
1901;2191
1909;2170
1883;2226
1876;2201
1900;2219
1870;2204
1914;2182
1896;2189
1906;2210
1913;2180
1896;2200
1895;2201
1908;2208
1881;2225
1907;2186
1910;2210
1920;2205
1935;2166
1905;2210
1922;2191
1912;2195
1873;2224
1920;2189
1895;2201
1913;2208
1929;2182
1906;2191
1907;2185
1912;2183
1887;2215
1895;2195
1894;2211
1870;2217
1929;2179
1909;2190
1922;2195
1938;2175
1903;2209
1889;2197
1894;2193
1887;2228
1891;2204
1901;2190
1914;2201
1922;2177
1905;2179
1915;2197
1907;2176
1891;2201
1888;2196
1906;2201
1883;2232
1920;2192
1895;2189
1916;2194
1936;2174
1893;2202
1897;2197
1918;2206
1886;2223
1907;2195
1904;2196
1904;2194
1939;2178
1900;2187
1925;2201
1911;2193
1881;2225
1882;2201
1910;2196
1906;2201
1932;2193
1901;2187
1917;2198
1914;2186
1892;2214
1906;2193
1913;2205
1872;2221
1922;2190
1900;2201
1914;2207
1938;2174
1899;2207
1903;2199
1923;2205
1896;2228
1906;2191
1913;2204
1909;2196
1920;2191
1905;2201
1909;2197
1919;2199
1891;2209
1864;2195
1909;2205
1877;2212
1938;2177
1906;2181
1919;2207
1932;2176
1896;2210
1892;2206
1913;2212
1889;2230
1911;2186
1906;2211
1921;2202
1930;2186
1891;2190
1912;2191
1911;2189
1894;2215
1880;2192
1919;2220
1891;2214
1930;2198
1919;2191
1913;2207
1924;2182
1897;2210
1905;2201
1905;2219
1895;2238
1917;2189
1902;2210
1915;2204
1920;2181
1903;2193
1925;2200
1914;2204
1886;2242
1895;2195
1918;2214
1899;2187
1928;2198
1904;2182
1927;2191
1919;2173
1903;2227
1887;2206
1914;2219
1871;2229
1924;2195
1909;2185
1921;2213
1920;2175
1909;2214
1913;2199
1903;2212
1872;2233
1908;2183
1905;2200
1912;2210
1920;2191
1902;2191
1896;2209
1897;2192
1897;2230
1893;2202
1906;2212
1883;2219
1923;2201
1915;2207
1909;2201
1935;2177
1902;2213
1913;2203
1914;2207
1896;2217
1902;2205
1909;2212
1903;2218
1931;2181
1904;2178
1919;2207
1915;2174
1893;2218
1868;2201
1907;2204
1894;2214
1918;2187
1904;2200
1917;2203
1947;2183
1898;2206
1908;2217
1905;2204
1900;2219
1913;2198
1906;2217
1918;2215
1940;2183
1913;2205
1919;2212
1914;2201
1888;2231
1904;2213
1916;2217
1899;2211
1927;2200
1909;2181
1932;2192
1914;2200
1894;2217
1898;2210
1912;2223
1890;2232
1919;2207
1918;2187
1930;2205
1944;2184
1911;2216
1895;2212
1913;2215
1892;2224
1903;2201
1896;2213
1907;2215
1921;2183
1899;2204
1908;2199
1910;2181
1893;2224
1874;2207
1916;2220
1880;2206
1927;2203
1916;2197
1916;2206
1945;2192
1896;2200
1910;2202
1918;2219
1889;2231
1902;2202
1893;2217
1918;2221
1935;2180
1905;2178
1913;2198
1917;2185
1894;2214
1882;2207
1909;2208
